visit_id,time_elapsed,client_id,client_age,age_category
47361941_35291777888_635574,3.966666666666667,3184980,52.0,adult
473681138_79389265252_611016,1.8333333333333333,8622690,62.0,senior
473703029_96824681129_655137,3.25,900576,22.0,young
473754096_49955646070_975312,7.733333333333333,8237386,66.0,senior
473868471_56105211482_825950,6.633333333333334,1266717,32.0,adult
47391156_31010240582_198470,7.283333333333333,8413954,60.0,senior
473965708_44687029372_416135,2.4166666666666665,4902684,56.0,adult
473979324_97666426887_103185,6.05,6978265,54.0,adult
474127869_28363909333_781767,2.85,7707247,74.0,senior
474169767_1876013364_398563,6.55,165428,52.0,adult
474192948_94387950657_696750,3.6666666666666665,2198173,66.0,senior
474259993_18991605891_625899,2.85,1878243,30.0,young
474294170_22169349987_440894,6.783333333333333,3561951,66.0,senior
474407159_1495917076_825350,8.933333333333334,8832841,52.0,adult
474513999_34303542922_278659,9.7,3515457,62.0,senior
474605977_45616189213_35659,7.933333333333334,756058,50.0,adult
474695518_6700257267_767222,3.816666666666667,9902877,53.0,adult
474737938_35568010568_414141,16.066666666666666,7329985,32.0,adult
474752826_34168085269_594853,7.7,1341459,74.0,senior
474766167_28433995274_792688,48.516666666666666,7264146,66.0,senior
474901703_64343098808_740193,5.083333333333333,9356922,44.0,adult
475107595_78929262927_235259,3.8,9059634,48.0,adult
475158638_37930564816_522467,3.966666666666667,5565651,28.0,young
475170311_83530894380_831996,12.6,960388,72.0,senior
475201178_31383506300_405176,4.15,50271,36.0,adult
475208173_93280293628_329288,3.8333333333333335,9527937,38.0,adult
475358790_6447362218_176334,5.0,4140276,58.0,adult
475416332_38552259438_713252,11.55,6854605,28.0,young
475531449_11682240828_148842,7.15,6389521,36.0,adult
475588398_1736661045_831987,3.05,4265479,32.0,adult
475637181_9188271066_446515,6.283333333333333,3706636,64.0,senior
47584584_39873624307_655434,9.133333333333333,4021663,24.0,young
475914480_39132512823_724329,4.4,3005754,36.0,adult
475948855_25518679592_96370,3.283333333333333,7507433,26.0,young
476004704_97607865206_619368,3.883333333333333,4392849,62.0,senior
476057373_28851648901_912439,10.8,146317,48.0,adult
476119395_73702658939_323287,2.966666666666667,4551451,33.0,adult
476182054_30679756972_223944,3.25,639427,20.0,young
476328336_52829711909_592492,1.8833333333333333,6832721,36.0,adult
476331759_63352601582_344367,2.9166666666666665,415158,50.0,adult
476400921_41914269694_302320,7.183333333333334,8807704,56.0,adult
476416540_18560887156_904745,4.133333333333334,7485585,26.0,young
476582103_77492534268_415918,4.3,4830472,31.0,young
476607453_74740519861_580573,2.7,3198805,34.0,adult
476644887_16070732349_754880,3.316666666666667,3710094,44.0,adult
47673187_69678207392_866438,4.583333333333333,8455692,42.0,adult
476797307_2690678683_916566,0.8833333333333333,1559624,28.0,young
476826988_12648093820_774061,3.966666666666667,5357605,36.0,adult
47684840_76116304180_27129,2.6,7495299,26.0,young
476925117_35899495549_62194,4.633333333333334,452583,44.0,adult
47698025_25335181554_951637,1.65,7664605,22.0,young
47700859_38470519300_866527,6.166666666666667,1838909,28.0,young
477012682_5770913506_303270,1.55,7657707,26.0,young
477181484_26522614596_727759,4.883333333333334,480811,78.0,senior
477212764_58293946253_346770,27.066666666666663,180953,62.0,senior
477250851_70094868821_181002,5.166666666666667,2413649,44.0,adult
477356537_68434801850_16073,7.616666666666666,5943979,59.0,adult
477378993_26252943522_232154,2.45,1884538,36.0,adult
477378_96842698202_963034,8.0,6929927,56.0,adult
477464546_46952023766_422835,4.666666666666667,4113740,32.0,adult
477476433_7753917375_461774,6.466666666666667,2769726,43.0,adult
477514811_99364188367_281187,9.8,9531590,68.0,senior
477542399_45579522182_513882,13.25,1763163,52.0,adult
477551589_50900351721_690674,3.883333333333333,8602447,46.0,adult
477568687_5933553198_318063,5.983333333333333,8981322,31.0,young
477574682_30415729308_298709,5.266666666666667,9594106,30.0,young
477622441_58907406273_711741,2.783333333333333,7615744,30.0,young
477624533_64214745753_277590,11.566666666666666,6119952,60.0,senior
477699332_35349525421_352505,3.7,6389951,64.0,senior
47770653_66431100174_216760,2.4166666666666665,3032996,28.0,young
477753577_58586730122_445866,2.583333333333333,9371388,68.0,senior
477833428_40588891429_178780,20.98333333333333,4585909,25.0,young
477844225_62689403303_154218,3.2666666666666666,3157856,58.0,adult
477896991_84439196605_17041,2.833333333333333,3575463,56.0,adult
47798508_67199802280_653121,5.45,5740977,50.0,adult
478029054_47847925887_703168,1.7666666666666666,1062473,36.0,adult
478177097_61978298541_597414,5.85,8344580,30.0,young
478180561_74225203547_454902,3.1333333333333333,3598438,78.0,senior
478373048_25134460781_130789,3.783333333333333,82376,32.0,adult
478457447_99169212937_549194,2.1,4087981,28.0,young
478458158_78550517573_871780,2.4166666666666665,2903734,22.0,young
478513484_48065595128_64394,3.316666666666667,9700462,31.0,young
478597941_21977578491_544004,4.233333333333333,1830056,69.0,senior
478659389_86994353110_372034,2.25,4289440,28.0,young
478679866_69728325012_82443,3.55,7464330,20.0,young
478699394_56110515601_268282,6.766666666666667,2533841,62.0,senior
478726509_61880519841_813627,24.316666666666663,7779501,44.0,adult
478727856_99527215329_491064,2.2333333333333334,7223227,42.0,adult
478744010_40099668071_226198,33.15,946577,53.0,adult
478886376_11492186946_609397,2.4833333333333334,5330356,46.0,adult
478980497_29785625721_205243,7.65,6759344,66.0,senior
478992003_95432289030_571305,5.616666666666666,3222884,24.0,young
478997409_60466202817_910284,3.0,9636768,28.0,young
479178909_7189792057_358166,8.033333333333333,1029090,48.0,adult
479182261_70714015456_927376,2.316666666666667,1316517,36.0,adult
479249868_8997610626_3394,3.7,3341127,26.0,young
479319834_69807437864_25259,5.1,2371126,60.0,senior
479472041_21457762302_842352,7.266666666666667,7991545,54.0,adult
479488315_52706094175_645489,6.083333333333333,2550100,60.0,senior
479532081_58057889020_332527,17.2,4116773,50.0,adult
479603287_74983281813_437774,2.3666666666666667,3552092,60.0,senior
479624127_65000472076_852907,5.783333333333333,9293112,64.0,senior
479655605_59430551220_473279,7.416666666666667,9392075,66.0,senior
479688167_74317487515_880130,2.35,7567,33.0,adult
479904941_96202788659_973959,3.7666666666666666,8077479,56.0,adult
47995499_99282455136_456105,4.366666666666666,4480133,24.0,young
480024227_88767266672_616501,5.166666666666667,8033640,64.0,senior
480042781_14822864542_249100,5.383333333333334,1024220,22.0,young
480067935_97435616303_487986,5.433333333333334,8536644,74.0,senior
480167514_56501731793_601379,3.4,8134938,28.0,young
480200403_72864980773_58635,5.966666666666667,6980026,20.0,young
480234689_180973957_420760,4.8,3762736,68.0,senior
480236887_24396598344_490144,2.0166666666666666,3342363,64.0,senior
48025889_78274554903_120555,20.53333333333333,7088127,64.0,senior
480370766_27136456208_364096,4.083333333333333,9574629,56.0,adult
480390608_7102173312_368559,2.183333333333333,9114853,36.0,adult
48040544_64851037614_576672,1.0333333333333334,2839846,31.0,young
480596340_35207141469_42039,6.866666666666666,2678865,23.0,young
480669851_21624166323_155401,2.783333333333333,5084229,64.0,senior
480673320_40303725276_303291,3.3666666666666667,1887771,62.0,senior
480693020_38503921740_775731,9.883333333333333,549987,52.0,adult
480720294_11758828236_110308,5.5,6724797,22.0,young
480776980_3197927836_929123,1.8333333333333333,649569,26.0,young
481011703_85621082758_14085,3.3833333333333333,7019926,20.0,young
481289360_18426288066_144755,5.95,9423009,66.0,senior
48157114_98277988386_819414,6.75,3342455,56.0,adult
481592804_16701845984_205651,4.25,1634583,36.0,adult
481605312_15473622989_483844,1.8,387056,32.0,adult
481648414_53171013129_612962,6.85,9519918,52.0,adult
481663441_77564722622_83900,4.1,7733673,50.0,adult
481727901_58882452502_566915,4.166666666666667,1982824,32.0,adult
481754993_99776279240_513104,2.466666666666667,6133577,78.0,senior
481824812_77289185714_507876,4.016666666666667,4612340,42.0,adult
481921120_13077430509_543404,1.9833333333333332,9409908,32.0,adult
482002967_37141468114_626681,1.7333333333333334,6664865,33.0,adult
482048940_46223745618_63325,1.8166666666666669,4170203,36.0,adult
482075842_25510081466_412005,7.0,6772517,46.0,adult
482227097_87527144350_255167,1.3,9702685,33.0,adult
48242517_93511030703_66580,0.9,3253100,25.0,young
482568612_88937849668_156016,11.933333333333334,7219770,58.0,adult
482640305_15275325065_70722,3.1,8240915,49.0,adult
482643803_42389831489_238383,3.3833333333333333,5171196,32.0,adult
482705201_58135362653_159140,4.75,6815257,72.0,senior
482706588_13654550768_912449,4.733333333333333,8043664,52.0,adult
482757875_64506859598_109110,5.266666666666667,5269746,34.0,adult
482813534_97189375371_241921,3.783333333333333,9378650,59.0,adult
482953516_93682537498_937204,3.6166666666666663,2097722,34.0,adult
482971471_28821321241_502762,5.266666666666667,2805504,54.0,adult
483100029_78090372725_741237,9.85,1777116,52.0,adult
483124628_53627265549_948963,1.5,2217307,46.0,adult
483151930_2937550268_244953,3.25,9573327,60.0,senior
483179318_87998932501_323594,3.3666666666666667,3919298,68.0,senior
483180141_68262834919_905849,3.816666666666667,8565062,20.0,young
483275415_48210990930_212311,6.2,6588643,36.0,adult
48337336_37642884254_915344,2.933333333333333,7177906,46.0,adult
483442322_20678461185_815900,25.883333333333333,136237,51.0,adult
483470805_69052532633_4716,4.416666666666667,9697625,39.0,adult
483475109_79012710015_768519,4.6,1983405,60.0,senior
483476753_37620718273_608977,3.75,4655561,40.0,adult
483503280_9706251887_711923,3.6166666666666663,821574,30.0,young
483664267_82600202849_480645,3.1166666666666667,7598836,30.0,young
483666581_14130688446_923941,2.6,4094092,40.0,adult
483679080_52592155300_77934,4.383333333333334,3076613,42.0,adult
483718713_29237985785_89337,2.7333333333333334,6501980,48.0,adult
483755887_77967641149_144066,4.983333333333333,1550877,44.0,adult
483810537_21207683201_261987,3.85,1548193,34.0,adult
483914404_4955030373_575886,5.866666666666666,7639404,42.0,adult
484007608_81301662040_691909,3.783333333333333,6061814,46.0,adult
484010114_55534278567_591284,1.8,5929302,37.0,adult
484065462_42252587318_850086,26.366666666666667,3717634,62.0,senior
484121920_9401907040_66536,6.766666666666667,8689959,31.0,young
484140576_10451534336_43715,2.683333333333333,9741876,56.0,adult
48423274_32923063955_73573,1.6666666666666667,301330,27.0,young
484234533_89896382521_261355,3.45,7350449,40.0,adult
484298588_81471639218_981974,12.4,9584408,48.0,adult
484422094_43921699859_95769,1.5666666666666669,7710564,34.0,adult
484438310_36536942713_121494,3.6666666666666665,1543912,68.0,senior
484471724_41682401410_337759,1.45,661172,24.0,young
484484491_91634964786_647766,2.3,772961,38.0,adult
484507699_69071675825_294650,2.85,7546798,60.0,senior
484569185_45032653779_749812,2.283333333333333,1989030,51.0,adult
484571149_19089084587_599456,25.75,533091,40.0,adult
484631561_42380606121_604661,8.883333333333333,6575566,54.0,adult
485153498_16933903643_852874,0.95,5449926,82.0,senior
485172244_29781615342_791916,3.95,8829649,46.0,adult
485207891_7691977239_256601,3.283333333333333,8824353,24.0,young
485377541_37615349326_41202,3.683333333333333,6640295,60.0,senior
485435013_76024658027_422423,8.033333333333333,8804120,30.0,young
485519011_68582444859_804352,5.25,5117848,58.0,adult
485628616_30227153469_857051,6.216666666666667,9850294,22.0,young
485633454_12292720156_860799,8.816666666666666,9795026,40.0,adult
485646064_33675555732_831759,1.8666666666666667,4189284,24.0,young
485696581_13427288409_140907,2.533333333333333,2591463,22.0,young
48579448_52752486154_523724,1.8166666666666669,1763518,34.0,adult
485972315_86801146767_158496,1.5,5526019,34.0,adult
486004940_19458697143_165199,5.8,4800447,50.0,adult
486029697_51140904449_134326,8.033333333333333,8234708,24.0,young
486089123_79089956097_587388,2.283333333333333,506320,44.0,adult
48613866_7956475357_813252,2.833333333333333,5822478,24.0,young
486144753_50871816674_257489,8.883333333333333,180142,54.0,adult
486195276_60159311336_60164,9.8,447488,60.0,senior
486240445_95452836014_333647,3.683333333333333,5283980,30.0,young
486243636_53144903258_93366,3.8,2835681,42.0,adult
486243819_69339307252_996849,4.8,1575877,50.0,adult
486287715_77774238610_48728,3.4,9346486,52.0,adult
486300642_87448746499_90337,7.833333333333333,8554834,40.0,adult
486323723_41423486495_773266,6.85,6488651,64.0,senior
486337578_869723089_42452,6.05,8358491,62.0,senior
486453175_75141887707_483238,8.033333333333333,4372327,50.0,adult
486460175_5967495155_946062,3.816666666666667,4316236,66.0,senior
486471372_42166742070_288314,1.6,2557009,28.0,young
486479409_86734380017_958845,2.816666666666667,8368488,24.0,young
486659870_76444011596_832022,2.7,4302941,32.0,adult
486668199_97532252611_949415,6.816666666666666,4548420,46.0,adult
486693914_30640943389_415092,3.216666666666667,8448994,58.0,adult
486707096_52790099115_331246,3.2666666666666666,5336156,35.0,adult
486713981_29825414007_68438,2.783333333333333,6448014,58.0,adult
486724144_32095577774_849690,3.8333333333333335,7984218,32.0,adult
486724312_55546098312_194952,5.55,8669314,30.0,young
486784938_4193617276_443874,4.966666666666667,2512034,48.0,adult
486836910_98660511809_362083,6.933333333333334,9361627,40.0,adult
486883756_16462415715_650160,6.866666666666666,3781719,24.0,young
486912778_16480267807_341057,4.366666666666666,5444290,68.0,senior
487074175_77228316267_803411,1.3833333333333333,3973856,30.0,young
487106687_57618978880_85363,33.666666666666664,678792,64.0,senior
487107928_570731838_912946,3.45,7949729,26.0,young
4871202_86973114858_929957,2.183333333333333,1927505,20.0,young
487263742_20280814968_875420,7.6,4846965,82.0,senior
487286898_20871610773_437646,5.666666666666667,5377323,62.0,senior
487324638_31882624569_656689,7.933333333333334,3001093,28.0,young
487380205_72649849311_983222,5.883333333333334,1321300,52.0,adult
487380360_27335000446_587995,2.15,8828227,58.0,adult
487384091_31566175232_441544,2.75,9110421,26.0,young
487472021_77174851455_427677,2.8833333333333333,7813560,92.0,senior
487541976_84052150409_991528,3.716666666666667,1744352,30.0,young
487626865_51193061567_409913,3.816666666666667,5632085,50.0,adult
487671451_96186990037_596971,1.5333333333333334,2328452,30.0,young
487674797_73406160070_236418,6.45,335389,56.0,adult
487700125_52940792380_506116,3.883333333333333,8424498,56.0,adult
48771362_76343332528_347192,2.333333333333333,4285382,48.0,adult
48773013_27310918372_789913,8.766666666666667,1511216,41.0,adult
48773558_45276818760_774232,9.433333333333334,5339414,45.0,adult
487780634_80488398411_515975,5.55,4852798,42.0,adult
487864203_73327115729_517818,6.8,7650211,60.0,senior
487921129_48648088540_983412,5.533333333333333,7900566,48.0,adult
487979616_16592774980_300584,4.5,7291872,64.0,senior
487984127_48621154068_228631,6.816666666666666,6809644,66.0,senior
488066333_63455576156_859132,18.316666666666663,5925187,56.0,adult
488148226_28663886020_952152,2.216666666666667,6125450,28.0,young
488241897_69954862065_138484,6.683333333333334,7822809,46.0,adult
488330896_97955423203_221005,2.783333333333333,7675326,64.0,senior
488349596_77229987045_203151,1.5666666666666669,1754410,30.0,young
488367120_18994584103_389496,25.08333333333333,6602327,48.0,adult
488399416_82744565335_634138,5.866666666666666,9109114,60.0,senior
4885678_38111619406_416778,3.2333333333333334,4435264,59.0,adult
488590961_57966708024_40201,8.916666666666666,1667324,52.0,adult
488616284_91638789319_101450,4.016666666666667,4198518,66.0,senior
488634307_62561042002_266186,14.583333333333334,8511811,32.0,adult
488651893_89671359259_787964,19.616666666666667,9669426,68.0,senior
488685876_84374956685_720845,9.65,5124459,24.0,young
48877578_85553650773_732450,3.633333333333333,6516140,18.0,young
488786300_87888950517_986209,5.633333333333334,835034,40.0,adult
488820066_18140240786_914762,5.833333333333333,8142514,62.0,senior
488870684_42647320417_149114,3.65,1919716,62.0,senior
488932860_86342582518_514591,2.083333333333333,1702090,45.0,adult
488943924_20773371079_583384,5.75,3208099,66.0,senior
488955589_98373179787_760227,5.55,221354,66.0,senior
488994838_51249028063_590356,5.816666666666666,6735099,44.0,adult
489067120_68200897114_298742,1.1833333333333331,9554603,57.0,adult
489073817_62361689061_868982,2.8833333333333333,1856884,26.0,young
48910493_75011729188_564140,1.8833333333333333,8207810,40.0,adult
489169070_83888284905_104639,1.7833333333333334,8986034,58.0,adult
489176807_83420065077_687610,7.166666666666667,3903245,62.0,senior
489230543_10552226630_177636,3.1,4415445,42.0,adult
489311001_12163934805_470607,2.5166666666666666,5559740,24.0,young
489369195_58650816418_648864,2.966666666666667,5388332,26.0,young
489449223_49912744883_654984,5.083333333333333,1246796,24.0,young
489471848_45337481977_125119,6.55,5344576,26.0,young
489546667_53668706105_316302,11.2,472433,56.0,adult
48970630_80647240087_373436,6.933333333333334,6111966,44.0,adult
489847726_61096430876_289538,4.866666666666666,76776,62.0,senior
489916283_5178544801_878613,7.9,1768221,68.0,senior
4899247_66298647812_471362,6.516666666666667,1571787,51.0,adult
49007109_66665100666_460255,2.1166666666666667,2337162,38.0,adult
490099467_11712296184_586777,6.0,8863877,46.0,adult
490153516_37189818015_450303,2.833333333333333,7229632,73.0,senior
490339739_61634176903_66971,2.1333333333333333,3816420,28.0,young
490506240_4801468373_812326,4.516666666666667,2529590,65.0,senior
490510125_66059903629_877603,4.4,8731665,28.0,young
490543805_76325089719_913889,17.066666666666666,2164174,68.0,senior
490607761_97960840166_836695,3.183333333333333,8596009,26.0,young
490665262_47776841333_793071,1.55,4948163,24.0,young
490747654_98092798850_340356,3.683333333333333,124118,49.0,adult
490870539_30539494447_691810,27.53333333333333,534729,82.0,senior
490888248_59777792222_864543,3.15,8166361,59.0,adult
491044504_21109447686_555247,3.15,2363857,48.0,adult
491113459_91667443420_750327,4.366666666666666,2142490,60.0,senior
491120992_12023163954_430020,9.933333333333334,1832318,40.0,adult
491134746_53768004789_332605,9.833333333333334,5944581,56.0,adult
491322182_26259852762_492341,5.716666666666667,4743715,72.0,senior
491390689_15589719427_858042,2.933333333333333,2842705,46.0,adult
49140983_72557837633_598874,9.083333333333334,5830544,52.0,adult
491487108_50060650369_347175,17.6,2297514,68.0,senior
491521132_67645331042_597404,2.65,8398431,62.0,senior
491617149_48536132122_820592,3.7666666666666666,9560411,52.0,adult
491672900_58910639544_686440,2.1333333333333333,8619261,29.0,young
491704326_37001370514_339284,19.066666666666663,9192446,66.0,senior
491741710_75574040983_735573,6.183333333333334,7762554,58.0,adult
491851485_80670932617_508627,5.25,9295484,64.0,senior
491875125_81372021483_171078,1.4666666666666666,535273,40.0,adult
491930413_8319657164_158369,3.1,5140462,24.0,young
491945768_76096543076_330395,2.1333333333333333,7038187,34.0,adult
491971145_123190244_346562,2.05,312799,56.0,adult
49211614_43314286433_820641,2.3,8199837,22.0,young
492119961_98299201471_713255,26.416666666666668,7957690,78.0,senior
492165224_27319314734_949951,19.316666666666663,6609097,54.0,adult
492217525_55619023135_773716,3.1666666666666665,8117339,24.0,young
492272672_22716267905_205911,12.016666666666667,3661362,56.0,adult
492316642_55792801363_295793,3.85,4016670,54.0,adult
492344787_82104542190_912332,6.6,3268387,58.0,adult
492360353_74888045350_870678,1.0833333333333333,1240190,83.0,senior
49243706_91710449032_546104,6.283333333333333,381711,58.0,adult
49249722_23282484399_943418,1.35,21242,30.0,young
492570721_55664454319_423177,8.533333333333333,3539952,66.0,senior
492700203_67380608893_668642,17.233333333333334,2791797,76.0,senior
492706694_87973647552_621086,2.9166666666666665,7013769,36.0,adult
493120775_4968181615_166360,5.8,8533714,28.0,young
493206481_87228534150_45241,4.066666666666666,3295995,54.0,adult
49326371_86364960228_963300,1.5833333333333333,633140,44.0,adult
49333477_81446157758_231712,3.2,2537139,52.0,adult
493378530_47013720020_448762,7.2,5291166,26.0,young
493468856_17899547819_623223,2.8,4204704,52.0,adult
493482919_61676593684_251856,2.283333333333333,9726273,34.0,adult
493523714_81695057655_760911,5.4,1061120,28.0,young
493632385_81948003446_800678,7.5,7136865,67.0,senior
493679071_92774383247_963648,7.7,8249646,53.0,adult
493683541_6039603105_940306,2.3,2710360,71.0,senior
493859390_57865746470_49588,1.5166666666666666,252002,26.0,young
49391506_31735635439_217028,1.95,7735005,61.0,senior
493939245_37677176579_277980,11.883333333333333,5120135,64.0,senior
493971533_40222844437_715120,7.083333333333333,2840610,48.0,adult
494079880_39705379397_742568,27.566666666666663,2406074,74.0,senior
494092414_49608756597_118091,4.683333333333334,6586396,30.0,young
494123261_46240531171_643962,1.1666666666666667,3922995,32.0,adult
494461847_19099758008_406583,4.7,7570937,60.0,senior
494481781_78269566404_573674,5.066666666666666,7080124,34.0,adult
49460510_32022928706_327132,4.666666666666667,7626648,34.0,adult
494610214_92482218135_620444,3.466666666666667,7976030,32.0,adult
494654107_98807951118_45192,9.75,4500339,67.0,senior
494723003_53769539247_177788,4.05,7352376,60.0,senior
4947615_89783695100_68313,3.216666666666667,6170447,32.0,adult
49491103_81938281750_909572,3.2666666666666666,8189939,48.0,adult
49502758_96434197148_901055,5.383333333333334,8564445,68.0,senior
495181853_46104593343_809916,4.6,9975849,56.0,adult
495336677_94714734175_34714,45.98333333333333,1456118,66.0,senior
495426431_96205652971_614842,3.25,7278489,28.0,young
495506223_66760138447_871132,4.2,2979170,72.0,senior
49551818_31153112245_76111,2.2,5171794,64.0,senior
495530258_19348438891_174160,2.5,9991468,65.0,senior
495694711_29322667892_640840,4.966666666666667,3627847,53.0,adult
49572778_88876141509_515630,4.183333333333334,1446719,42.0,adult
495914148_79282150571_786440,1.8333333333333333,6791528,35.0,adult
49597003_31375630574_159290,16.266666666666666,4820142,44.0,adult
496030241_58374096998_393164,6.183333333333334,4914129,50.0,adult
496078765_35706886407_819578,4.933333333333334,8148869,60.0,senior
496149578_85838657920_28966,4.383333333333334,9058289,40.0,adult
496168341_91199340889_288846,11.616666666666667,1652025,64.0,senior
49622469_85822527578_442368,2.283333333333333,1391422,36.0,adult
496278527_38601207366_576071,2.783333333333333,6186943,38.0,adult
496336702_76997357899_351631,3.3666666666666667,5354757,46.0,adult
496411482_5925410429_561728,7.55,5794104,42.0,adult
496412752_56703787287_580929,2.9833333333333334,7581994,30.0,young
496418811_22066349030_706622,1.55,751833,25.0,young
496560410_58248466660_270077,4.65,2288204,42.0,adult
496742415_93694307773_122418,3.683333333333333,8665369,66.0,senior
496774909_43408816084_976147,2.15,4846832,57.0,adult
496783568_22646155951_610801,2.933333333333333,3569902,82.0,senior
496812533_50052375210_934115,3.7666666666666666,7626686,56.0,adult
496857908_17927229880_181299,13.033333333333331,3437781,28.0,young
496982791_55262605166_212896,8.0,3289674,68.0,senior
497012508_69131279606_590348,2.2333333333333334,2798135,78.0,senior
497029654_25211588982_57185,4.816666666666666,7479485,60.0,senior
497033237_94279766728_507132,1.2833333333333334,9404298,26.0,young
497049996_92255626448_456589,5.933333333333334,2606074,48.0,adult
497132964_62130602035_819799,3.083333333333333,9711488,24.0,young
497215071_68440804890_444301,11.583333333333334,4666945,66.0,senior
497317864_67057072839_641712,3.433333333333333,7283635,46.0,adult
497376106_56080246285_74803,4.933333333333334,2681612,28.0,young
49738996_83336777164_383706,7.783333333333333,8808704,78.0,senior
497426242_82085135445_412052,17.083333333333332,9923135,68.0,senior
497574769_11601591625_479440,3.85,1549737,68.0,senior
497757984_79993244802_262554,3.8333333333333335,1339532,42.0,adult
497778575_23285787361_745232,7.166666666666667,7519157,53.0,adult
497839060_23399521407_393340,3.1333333333333333,4298159,46.0,adult
497865466_45417437308_273947,4.533333333333333,5343695,68.0,senior
49787189_46812332594_404061,2.95,4308154,44.0,adult
497906356_97919476715_336452,20.366666666666667,4981191,55.0,adult
497911469_42758861785_22708,4.316666666666666,5125050,40.0,adult
497971563_13341295586_241235,10.716666666666669,3185996,50.0,adult
498012527_87544620145_207036,3.283333333333333,7610723,58.0,adult
498046211_91867784146_927633,4.616666666666666,9128593,34.0,adult
498115031_61860779520_166001,4.166666666666667,1909658,28.0,young
49817120_94431291279_680142,5.8,8937765,62.0,senior
498251745_81875149713_384539,4.933333333333334,2655180,59.0,adult
498270415_84996792183_256973,1.6333333333333333,8878856,26.0,young
498280107_41137096267_512402,8.95,8075641,44.0,adult
498356111_81408667836_9428,4.3,6009927,58.0,adult
498405398_50097166464_746622,11.433333333333334,6559072,54.0,adult
498424880_39277875425_370464,6.766666666666667,6090460,36.0,adult
498524109_52387254805_920111,1.6333333333333333,4718233,28.0,young
498610682_25962187856_537965,18.58333333333333,9101443,66.0,senior
498642379_26059139582_209886,3.3666666666666667,890263,34.0,adult
49878067_98226064691_80389,4.416666666666667,9383009,30.0,young
498824231_62315820958_719128,3.2333333333333334,8837888,60.0,senior
498911866_34539796817_256301,0.8166666666666667,229701,59.0,adult
498919435_10545455305_569197,5.8,3250936,42.0,adult
498939280_10871868148_709234,2.3,1572656,42.0,adult
49895478_83883474198_449442,3.583333333333333,8648392,58.0,adult
49901016_99632132390_70162,10.1,2360447,44.0,adult
499047374_55286420166_252315,4.2,3789829,32.0,adult
499092825_25314267684_742376,4.483333333333333,5779610,58.0,adult
499512411_74330806699_262780,10.266666666666667,491779,54.0,adult
499514393_77717159423_548347,6.6,7337400,58.0,adult
499547175_75447988044_424544,8.283333333333333,2159157,50.0,adult
499551855_76893547039_199957,9.716666666666669,5156742,82.0,senior
499607638_54465358741_236339,2.316666666666667,2163599,22.0,young
499835702_52077037407_530542,11.4,4858328,26.0,young
499854310_11403399430_214788,39.9,1455365,57.0,adult
499967774_52704152452_623276,8.983333333333333,2955739,48.0,adult
499979302_97851370081_318954,3.7666666666666666,8032762,38.0,adult
500026316_5867229218_334417,3.583333333333333,7959689,52.0,adult
500179078_83013360568_715986,4.45,8432508,62.0,senior
50017920_89381109669_662784,16.233333333333334,7745674,52.0,adult
500193488_97272705908_471230,6.983333333333333,1137754,40.0,adult
500219179_94741050677_489055,11.7,6216134,52.0,adult
500287246_1823996223_688506,0.6333333333333333,4120456,76.0,senior
500332470_95113048838_562834,1.6166666666666667,5753581,22.0,young
500481115_17695775246_707704,7.716666666666667,1058509,58.0,adult
500520619_74391075913_120698,6.533333333333333,3603721,76.0,senior
500531920_33528346574_356831,12.283333333333331,183855,36.0,adult
500534657_65841446971_376057,2.6333333333333333,133631,28.0,young
500543006_61954145782_802998,14.916666666666666,6909039,34.0,adult
500644375_14598595617_20007,2.566666666666667,4451425,26.0,young
500878578_93273584118_829971,3.933333333333333,1142314,66.0,senior
500881792_25999543565_115110,2.25,254529,66.0,senior
501045879_7982032087_921009,1.3833333333333333,9387217,24.0,young
501056988_520404047_2622,3.65,7702688,72.0,senior
501169532_59757873874_348388,6.483333333333333,4714574,72.0,senior
501235398_62295368556_889762,2.35,1156122,30.0,young
501236985_23107749779_267776,1.6666666666666667,620269,48.0,adult
501510625_63438178559_622083,6.6,2295997,67.0,senior
501623961_14263593255_314843,3.983333333333333,2457672,50.0,adult
501667312_28056260508_5341,3.633333333333333,6085850,50.0,adult
501692830_11233051282_47520,3.316666666666667,5267691,27.0,young
501906293_84294669612_229634,4.916666666666667,3449739,62.0,senior
502033648_85381727533_40125,32.28333333333333,9943749,52.0,adult
50207469_60684639004_191120,17.766666666666666,8119688,25.0,young
502136749_91951510690_519317,4.433333333333334,4401076,28.0,young
502146041_80646846043_561433,5.266666666666667,8175830,55.0,adult
502151704_29513742024_705827,5.333333333333333,3990344,40.0,adult
502288627_56531354638_767695,3.1333333333333333,4249720,43.0,adult
502319171_57332719905_123788,5.116666666666666,5615347,34.0,adult
502341542_33405774186_793113,13.983333333333333,1979389,70.0,senior
502352052_83746897152_968738,2.1,5869614,24.0,young
502453977_87411039510_372316,9.966666666666669,3049191,30.0,young
502455516_71807942805_950619,2.7666666666666666,6245519,47.0,adult
50246751_47661840478_607784,5.1,9657960,56.0,adult
502541402_82930581406_407871,5.583333333333333,1260653,28.0,young
502602363_15521734156_244875,4.616666666666666,5869320,64.0,senior
502692516_85674598528_85555,2.95,3815964,40.0,adult
502710294_98040669720_380687,6.283333333333333,2328287,52.0,adult
502712342_96970913102_521366,1.9,8668672,28.0,young
502715319_51379448218_343743,3.4833333333333334,6098739,32.0,adult
